observation_id,species_name,common_name,date_observed,location,image_url,notes,observed_count
262262208,Ray-finned Fishes,Ray-finned Fishes,2025-02-06,"33.7449152283,73.0850202428",https://inaturalist-open-data.s3.amazonaws.com/photos/471166023/square.jpeg,,1
262132575,Garden Whites,Garden Whites,2025-02-18,"33.7350132949,73.0174446619",https://static.inaturalist.org/photos/471004602/square.jpeg,"Id: inaturalist (pretty sure) - Pieris (genus)

Pieris, the whites or garden whites, is a widespread, now almost cosmopolitan, genus of butterflies of the family Pieridae. The highest species diversity is in the Palearctic, with a higher diversity in Europe and eastern North America than the similar and closely related Pontia. The females of many Pieris butterflies are UV reflecting, while the male wings are strongly UV absorbing due to pigments in the scales.[citation needed]

Domain:EukaryotaKingdom:AnimaliaPhylum:ArthropodaClass:InsectaOrder:LepidopteraFamily:PieridaeTribe:PieriniGenus:Pieris
Schrank, 1801

Ecology

edit

Many species of this genus have caterpillars which feed on cabbage and other members of the Brassicaceae. The chemical basis of this association with a certain plant group has been studied for over 100 years, and is now known to occur via a number of biochemical adaptations to chemicals called glucosinolates in these plants. In contrast to most other insects, Pieris caterpillars are able to detoxify these chemicals, and have become so specialised that they will not eat any food without glucosinolates. The Pieris females, in turn, check for the presence of glucosinolates before laying eggs on a plant. The crop-damaging species have spread from Eurasia to most of the rest of the world (most recently to South America and Africa) and are considered pest insects almost everywhere. There are species of Pieris that are not pests, such as the North American species Pieris oleracea (mustard white) and Pieris virginiensis (Virginia white). These butterflies feed successfully only on specific native vegetation.[1]

Some members of Pieris are threatened by the rapid spread of some plants in the Brassicaceae, such as the way the highly invasive garlic mustard (Alliaria petiolata) kills the larvae of Pieris oleracea and Pieris virginiensis in North America. Given the large differences between the chemicals that garlic mustard creates versus those of mustards native to North America, it is likely that it is also lethal to other members of Pieris that are native to North America.[1] It is listed as a suitable food plant for the Eurasian Veined white (Pieris napi). Having not evolved with garlic mustard, the aforementioned American butterflies lay eggs on it, confusing it with their host plants due to a similar odor. Just because butterflies are members of Pieris does not mean they are all capable of feeding on the same members of Brassicaceae that other members of Pieris can feed on.[2]...(Wikipedia contributors 2024m)

———. 2024m. “Pieris (Butterfly).” Wikipedia. September 12, 2024. https://en.m.wikipedia.org/wiki/Pieris_(butterfly).

",1
262113597,palms,palms,2025-02-17,"33.7629093468,73.1673420948",https://static.inaturalist.org/photos/470967534/square.jpeg,"Id: inaturalist (pretty sure) - Phoenix (genus) 

http://www.efloras.org/florataxon.aspx?flora_id=5&taxon_id=125080

Phoenix is a genus of 14 species of palms, native to an area starting from the Canary Islands in the west, across northern and central Africa, to the extreme southeast of Europe (Crete), and continuing throughout southern Asia, from Anatolia east to southern China and Malaysia.[3] The diverse habitats they occupy include swamps, deserts, and mangrove sea coasts. Most Phoenix species originate in semi-arid regions, but usually occur near high groundwater levels, rivers, or springs. The genus is unusual among members of subfamily Coryphoideae in having pinnate, rather than palmate leaves; tribe Caryoteae also have pinnate or bipinnate leaves.[4]

The palms were more numerous and widespread in the past than they are at present.[citation needed] Some Phoenix palms have become naturalised in other parts of the world; in particular, the date palm's long history of cultivation means that escaped plants in the past have long-since become ingrained into the native ecosystems of countries far from its original range in the Middle East.

Etymology

edit

The generic name derives from φοῖνιξ (phoinix) or φοίνικος (phoinikos), the Greek word for the date palm used by Theophrastus and Pliny the Elder. It most likely referred to either the Phoenicians; Phoenix, the son of Amyntor and Cleobule in Homer's Iliad; or the phoenix, the sacred bird of Ancient Egypt.[5]

Description

edit

This genus is mostly medium to robust in size, but also includes a few dwarf species; trunks are solitary in four species, suckering and clumped in nine, of which one has a prostrate ground trunk. Many of the trunked species do not form above-ground stems for several years. The pinnate leaves, 1–6 m long, all share the common feature of metamorphosed lower-leaf segments into long, vicious spines (acanthophylls)(cttp?). The leaves have short or absent petioles and possess the rare feature among pinnate palms of induplicate (V-shaped) leaflets. The plants are dioecious, with male and female flowers on separate plants; pollination is by both wind and insect. The flowers are inconspicuous yellowish-brown and about 1 cm wide, but grouped on conspicuous large multibranched panicles 30–90 cm long. The inflorescence emerges from a usually boat-shaped, leathery bract, forming large, pendent clusters. Phoenix fruit develops from one carpel as a berry, 1–7 cm long, yellow to red-brown or dark purple when mature, with one elongated, deeply grooved seed.

Ecology

edit

A majority of the forest palms grow under the shade of dominating forests trees along fragile hill slopes and stream courses in warm, humid conditions. The palms are found growing on a wide variety of soils, often extending to degraded forest margins in grasslands. In the tropics, most are found below 1250 m altitude. Branching of the aerial trunk is rare and is mainly induced by injury to the terminal growing bud. Flowering and fruit are regular and annual.

The reproduction is by seeds and by vegetative multiplication. Many species of Phoenix produce vegetative offshoots called bulbils from basal portions of their stems which, on rooting, develop new saplings. Close relationship among the 14 species is illustrated by the ease of hybridisation and cross-pollination.[6] Several natural hybrids were hence obtained: P. dactylifera × P. sylvestris (India), P. dactylifera × P. canariensis (Morocco, Algeria and Israel), and P. dactylifera × P. reclinata (Senegal). Phoenix species are used as food plants by the larvae of some Lepidoptera species, including Paysandisia archon and the Batrachedra species B. amydraula (recorded on P. dactylifera), B. arenosella and B. isochtha (feeds exclusively on Phoenix spp.). They are also hosts to the palm weevil borer Diocalandra frumenti.[7]

Uses

The fruit of P. dactylifera, the date of commerce, is large with a thick layer of fruit pulp, edible, very sweet and rich in sugar; the other species have only a thin layer of fruit pulp. The central soft part of the stem of P. rupicola, P. acaulis, and P. humilis is a rich source of starch. Palms are felled to extract this central ‘pith’ which is dried, powdered, stored and used for preparation of bread in the Indian subcontinent.[8] The P. canariensis sap is cooked to a sweet, thick syrup. P. sylvestris Roxb. is widely used in India as a source of sugar. The sugary sap from some African palms yields country liquor on fermentation (palm wine).

While P. dactylifera is grown for its edible dates, the Canary Island date palm (P. canariensis) and pygmy date palm (P. roebelenii) are widely grown as ornamental plants, but their dates are used as food for livestock and poultry. The Canary Island date palm differs from the date palm in having a stouter trunk, more leaves to the crown, more closely spaced leaflets, and deep green rather than grey-green leaves. The fruit of P. canariensis is edible, but rarely eaten by humans because of their small size and thin flesh.

The different species of the genus frequently hybridise where they grow in proximity. This can be a problem when planting P. canariensis as an ornamental plant, as the hybrid palms are aesthetically inferior and do not match the pure-bred plants when planted in avenues, etc.[citation needed]...

Fossil record

edit

A large number of fossil woods with anatomical features resembling the genus Phoenix have been excavated from Deccan Intertrappean formation in India of Maastrichtian-Danian age (65-67 my). Discovery of biocompounds from the fossil woods have affinity with the biocompounds known from modern Phoenix species.[12]

A Phoenix seed from the latest Paleocene has been excavated from the Petit Pâtis quarry in Rivecourt, France.[13](Wikipedia contributors 2024l)

———. 2024l. “Phoenix (Plant).” Wikipedia. August 30, 2024. https://en.m.wikipedia.org/wiki/Phoenix_(plant).

",3
261966831,grasses,grasses,2025-02-17,"33.7967541398,73.1710035052",https://static.inaturalist.org/photos/470732544/square.jpeg,"Id: Flora incognita - Poa annua agg. (96%)

""Common name: Annual Bluegrass, Annual Meadow Grass""
""Nepali: पोडे घाँस Pode Ghaas;""(https://efloraofindia.com/efi/poa-annua/)

Poa annua, or annual meadow grass (known in America more commonly as annual bluegrass or simply poa), is a widespread low-growing turfgrass in temperate climates. Notwithstanding the reference to annual plant in its name, perennial bio-types do exist.[2] This grass originated as a hybrid between Poa supina and Poa infirma.[3] Major chromosomal rearrangements after polyploidy have contributed to variation in genome size in Poa annua.[4]

Kingdom:PlantaeClade:TracheophytesClade:AngiospermsClade:MonocotsClade:CommelinidsOrder:PoalesFamily:PoaceaeSubfamily:PooideaeGenus:PoaSpecies:

P. annua

Description

edit

It has a slightly creeping, fibrous, rootstock. The stem grows from 15–25 cm (6-10 in.) high. It is slightly flattened, due to being folded rather than rolled.

The panicle is open and triangular shaped, 5 to 7.5 cm (2 to 3 in.) long. The spikelets are stalked, awnless, 1 to 2 cm (3/8 to 3/4 in.) long when flowering, and loosely arranged on delicate paired or spreading branches. Sometimes they are tinged purple.

The vivid green leaves are short and blunt at the tips, shaped like the prow of a small canoe. They are soft and drooping. Long sheaths clasp the stem. The leaves are smooth above and below, with finely serrated edges. Occasionally the leaves are serrated transversely.

The ligule is pointed and silvery. Compared this to Common Meadowgrass Poa pratensis, which has a squared ligule, and Poa trivialis, which has a pointed, but less silvery ligule.

The leaves are smooth above and below, with finely serrated edges. Occasionally the leaves are serrated transversely.

It is in flower all year around except for severe winters. The seeds ripen and are deposited 8 months of the year. The plant grows rapidly from seed, flowering within 6 weeks, seeding and then dying.[5]

Etymology

edit

Poa is derived from the Greek name for a type of fodder grass.[6] Annua is Latin, meaning 'annual' or 'lasting a year'.[6]

Distribution and habitat

edit

It is a common weed of cultivation, known in the Americas as annual bluegrass.[7] It occurs as a common constituent of lawns, where it is also often treated as a weed, and grows on waste ground. Many golf putting greens, including the Oakmont Country Club greens, are annual bluegrass,[8] although many courses have converted to creeping bentgrass (Agrostis stolonifera).

It has appeared on King George Island in the Antarctic South Shetland Islands as an invasive species,[9] as well as on Australia's subantarctic Heard and Macquarie Islands.(Wikipedia contributors 2024m)

———. 2024m. “Poa Annua.” Wikipedia. September 12, 2024. https://en.m.wikipedia.org/wiki/Poa_annua.",6
261951827,Exitianus,No common name,2025-02-17,"33.7784180099,73.0413569655",https://static.inaturalist.org/photos/470700731/square.jpeg,Id: inaturalist (pretty sure) - Exitianus (genus),1
261951726,Insects,Insects,2025-02-17,"33.7986162193,73.1930565737",https://static.inaturalist.org/photos/470700552/square.jpeg,"Id: inaturalist (pretty sure) - Greenidea(genus) 

Plant: Coriandrum sativum

Greenidea [Greenideini]

Greenidea aphids are characterized by having numerous stiff hairs on the tergum (=dorsal surface) and siphunculi. Their antennae are 6-segmented. Antennal hairs are partly long, partly short, with the long ones mostly directed inwards and the short ones outwards. The fore wing has the media vein twice branched, and the radius more or less curved; the hind wing has two oblique veins. The tibiae have 4 distinct spines, and the first tarsal joint has 7 hairs. The abdominal tergum is mostly sclerotic, pale to blackish brown with many stiff hairs which nearly always have serrated, forked or branched apices. Sometimes the bases of hairs are on circular differently-coloured spots on the tergites. The siphunculi are variable in shape and length, but in apterae are always more-or-less curved outwards, narrowing to the base and to apex. In alatae the siphunculi are more cylindrical on the basal half, less curved, and attenuated and curved outwards at the apex. The siphunculi are always covered with long hairs. Aphids in subgenus Greenidea have strong transverse reticulations covering most of the length of the siphunculi; in subgenus Trichosiphum these reticulations are only at the base. The cauda is more or less semicircular with, at its apex, a style-like process which may be only a small point, but is frequently twice as long as wide at base.

Greenidea feed on the twigs and undersides of leaves of various trees. Some of the most common and widespread species seem to be mainly or entirely anholocyclic, reproducing only parthenogenetically. However, other species produce winged males and oviparae in spring and summer. Species in the subgenus Greenidea are recorded from an area reaching from southern India to Java and southern China. Subgenus Trichosiphum has a similar southern distribution to Greenidea, but goes further north, and has been recorded from near Chabarowsk in south-eastern Russia. Species in subgenus Paragreenidea are found in India, China & Taiwan. Greenidea (Trichosiphum) psidii has been introduced to North & South America. Greenidea (Greenidea) ficicola has been introduced to many parts of the world, and now has a cosmopolitan distribution.(“Greenidea (Aphids) Identification, Images, Ecology,” n.d.)

 “Greenidea (Aphids) Identification, Images, Ecology.” n.d. https://influentialpoints.com/Gallery/Greenidea_aphids.htm.",32
261951479,Harvestmen,Harvestmen,2025-02-17,"33.7543570899,73.1132431695",https://static.inaturalist.org/photos/470699852/square.jpeg,Id: inaturalist (pretty sure) - Odiellus (genus),1
261815606,Lemon Pansy,Lemon Pansy,2025-02-16,"33.7528429235,73.0624014287",https://static.inaturalist.org/photos/470444163/square.jpeg,"Id: inaturalist (pretty sure) - Junonia (genus) 

Top suggestion - Junonia lemonias

Junonia lemonias, the lemon pansy,[1][2] is a common nymphalid butterfly found in Cambodia and South Asia.[1][2] It is found in gardens, fallow land, and open wooded areas.

Description

edit

It is brown(cttp) with numerous eyespots as well as black and lemon-yellow spots(cttp) and lines on the upperside of the wings. The underside is a dull brown, with a number of wavy lines and spots in varying shades of brown and black. There is also an eyespot on the lower side of the forewing(cttp). The wet- and dry-season forms differ considerably in coloration and even shape. In the wet-season form the markings are distinct and vivid and the wing shape is a little more rounded. In the dry-season form the markings are obscure and pale especially on the underside and the wing margin is more angular and jagged. This helps it camouflage in the dried leaf litter.[3]

The lemon pansy is a very active butterfly and can be seen basking with its wings open facing the sun. It sits very low to the ground and can be approached easily. It feeds with its wings half open. It is a fairly strong flier and flies close to the ground with rapid wingbeats and often returns to settle back in the same spots.[3][4]

Life cycle

edit

Eggs

edit

Eggs are laid singly on the underside of leaves. The egg is green and barrel shaped with longitudinal ridges.

Caterpillar

edit

The caterpillar is cylindrical, uniformly thick and covered with rows of spines which are branched at the tip. It is dull black with a faint blue sheen and has dorsal stripe of a darker color. There is a distinct orange ring behind the head. The caterpillar stays on the underside of the leaf and if disturbed, rolls up and drops to the ground.[3]

Pupa

edit

Pupation takes place in dense foliage close to the ground. The pupa is compact, with small conical processes on its rough surface. The pupa is well camouflaged with varying shades of brown with fine streaks and lines.[3]

Food plants

edit

Caterpillars feed on plants from the families Acanthaceae, Amaranthaceae, Malvaceae, Rubiaceae, Tiliaceae and Verbenaceae. Recorded species include Alternanthera sessilis, ((Barleria cristata)), Barleria prionitis, Blechum pyramidatum, ((Cannabis sativa)), Corchorus capsularis, Dyschoriste repens, Eranthemum pulchellum, Hemigraphis schomburgkii, Hygrophila auriculata, Hygrophila costata, Hygrophila lancea, Lepidagathis formosensis, Lepidagathis incurva, Nelsonia canescens, Ophiorrhiza japonica, ((Phyla nodiflora)), Ruellia tuberosa, ((Sida rhombifolia)), and Strobilanthes formosanus.[5]

(Wikipedia contributors 2024av)

Junonia is a genus of nymphalid butterflies, described by Jacob Hübner in 1819.[1] They are commonly known as buckeyes, pansies or commodores. This genus flies on every continent except Antarctica and Europe. The genus contains roughly 30 to 35 species.[2]

Domain:EukaryotaKingdom:AnimaliaPhylum:ArthropodaClass:InsectaOrder:LepidopteraFamily:NymphalidaeTribe:JunoniiniGenus:Junonia
Hübner, [1819]

Description

edit

This section does not cite any sources. (October 2021)

These butterflies are medium to large (wingspan 40–110 mm). The ground colour is brown or grey suffused blue. Spots on the wings are orange, blue or pink and sometimes large. Many of the species can occur in several colour forms. The head is of moderate size with smooth, prominent eyes. The palpi are rather long, sharply pointed, ascending, generally convergent and scaly, sometimes more or less hairy. The antennae are of moderate length, generally with a rather short, abruptly formed club. The thorax is robust, ovate, rather sparingly clothed with hairs. The wing characters are: large, broad, variable in outline. Forewing: costa more or less arched, sometimes very strongly so; apical portion more or less produced, sometimes very prominent, with a strong projection on the hind margin at the extremity of the first discoidal nervule; hind margin always more or less dentate and emarginate, with, in many species, a considerable projection at extremity of third median nervule; inner margin nearly straight, or slightly emarginate about centre; discoidal cell generally closed by a slender nervule. Hindwing: costa strongly arched at base, and more or less so throughout; hind margin always more or less scalloped, sometimes simply rounded (without any marked projections), sometimes with a more or less elongate production of anal angle, and occasionally with a longer or shorter projection of hind margin at extremity of first median nervule; inner margins deeply grooved and entirely covering the under surface of the abdomen; discoidal cell generally open. The abdomen short, compressed, rather slender.

The larvae are rather stout, almost of equal thickness throughout, armed with strong branched spines; sometimes with two short, similar spines on head. The pupae are moderately angulated, with raised tubercles on the back, head slightly bifid. Sometimes hardly angulated, the anterior portions more rounded.

Biology

edit

This section does not cite any sources. (October 2021)

Junonia are good fliers. The larvae feed on a wide variety of plants, among others Labiatae, Acanthaceae, Amaranthaceae, Scrophulariaceae, Onagraceae, Leguminosae, Balsaminaceae, Gramineae, Melastomataceae, Plantaginaceae, Aucubaceae and Compositae. The species found in South India generally show very sensitive behaviour.

Taxonomy...(Wikipedia contributors 2024s)

———. 2024av. “Junonia Lemonias.” Wikipedia. December 22, 2024. https://en.m.wikipedia.org/wiki/Junonia_lemonias.

———. 2024s. “Junonia.” Wikipedia. October 12, 2024. https://en.m.wikipedia.org/wiki/Junonia.",5
261532110,dicots,dicots,2025-02-13,"33.7382023446,73.1468502215",https://static.inaturalist.org/photos/469873917/square.jpeg,"Id: Flora incognita 99% - Jasminum mesnyi 

""Japani chameli जापानी चमेली (Hindi)""(https://efloraofindia.com/efi/jasminum-mesnyi/)

Jasminum mesnyi, the primrose jasmine or Japanese jasmine, is a species of flowering plant in the family Oleaceae, native to Vietnam and southern China (Guizhou, Sichuan, Yunnan).

Kingdom:PlantaeClade:TracheophytesClade:AngiospermsClade:EudicotsClade:AsteridsOrder:LamialesFamily:OleaceaeGenus:JasminumSpecies:

J. mesnyi

Jasminum mesnyi has gained the Royal Horticultural Society's Award of Garden Merit.[2][3]

Cultivation

edit

The form usually found in cultivation has semi-double flowers.[4] It is not frost-hardy. With suitable support it can be grown as a slender climber, though in confined spaces it will require regular pruning.[4][5][6][7]

Naturalization

edit

It is also reportedly naturalized in Mexico, Honduras and parts of the southern United States (Florida, Georgia, Alabama, Louisiana, Texas, Arizona).[1][4][8](Wikipedia contributors 2024t)

Jasminum mesnyi Hance in Journ. Bot. 20: 37. 1882.

Jasminum primulinum Hemsley

Shrub twiggy, glabrous; branches 4-angled, overhanging. Leaves opposite, up to 10 cm long, petiolate, trifoliolate; leaflets sessile or subsessile, narrowly elliptic to oblong-lanceolate or oval, apiculate, dark green above, paler beneath, venation closed. Flowers scentless, solitary on axillary peduncles(cttp?). Calyx short; lobes 6, c. 5 mm long. Corolla bright yellow(cttp), orange in the throat, single or double(cttp), tube stout, lobes usually 6, obovate(cttp), rounded, c. 2.5 cm long. Fruit a didymous or simple berry, ellipsoid, up to 1 cm long and 6 mm in diameter, each part containing 1 or 2 seeds.

Fl. Per: February(cttp)-March.

Type: prope Mei-chu-chiu, prov. Kwei-chau, alt. 6000 ft., Mesny exHerb. Hance (BM).

Distribution: Yunan, China. Now extensively cultivated throughout the tropical and subtropical parts of the world.

Very common in Rawalpindi gardens for spring flowers.(“Jasminum Mesnyi in Flora of Pakistan @ efloras.org,” n.d.)

———. 2024t. “Jasminum Mesnyi.” Wikipedia. October 25, 2024. https://en.m.wikipedia.org/wiki/Jasminum_mesnyi.


“Jasminum Mesnyi in Flora of Pakistan @ efloras.org.” n.d. http://www.efloras.org/florataxon.aspx?flora_id=5&taxon_id=210000871.

",113
261443264,Kamala,Kamala,2025-02-06,"33.7531580488,73.085470351",https://inaturalist-open-data.s3.amazonaws.com/photos/469696413/square.jpeg,Tentative ID,4
261443177,Indian Banyan,Indian banyan,2025-02-06,"33.7462801657,73.0865431508",https://inaturalist-open-data.s3.amazonaws.com/photos/469696189/square.jpeg,,1
261443077,Rhesus Macaque,Rhesus Macaque,2025-02-05,"33.7870092,73.1084052",https://inaturalist-open-data.s3.amazonaws.com/photos/469695905/square.jpeg,,25
261442879,Rhesus Macaque,Rhesus Macaque,2025-02-05,"33.7870092,73.1084052",https://inaturalist-open-data.s3.amazonaws.com/photos/469695522/square.jpeg,,25
261442146,Rhesus Macaque,Rhesus Macaque,2025-02-05,"33.7870092,73.1084052",https://inaturalist-open-data.s3.amazonaws.com/photos/469694114/square.jpeg,,25
261441998,Mammals,Mammals,2025-02-05,"33.8427194866,73.2031591799",https://inaturalist-open-data.s3.amazonaws.com/photos/469693714/square.jpeg,,2
261441897,Oaks,oaks,2025-02-05,"33.8404655219,73.2034385514",https://inaturalist-open-data.s3.amazonaws.com/photos/469693510/square.jpeg,,2
261441793,True Mahseers,True Mahseers,2025-02-05,"33.8417923777,73.2031452622",https://inaturalist-open-data.s3.amazonaws.com/photos/469693282/square.jpeg,Over a hundred in a local stream. Protected by locals for sacred reasons.,1
261441671,Oaks,oaks,2025-02-05,"33.8415437799,73.2031816461",https://inaturalist-open-data.s3.amazonaws.com/photos/469692977/square.jpeg,,2
261441442,Pines,pines,2025-02-05,"33.8418734924,73.2029933401",https://inaturalist-open-data.s3.amazonaws.com/photos/469692465/square.jpeg,,2
261441246,date palms,date palms,2025-02-05,"33.8463939532,73.204018998",https://inaturalist-open-data.s3.amazonaws.com/photos/469692185/square.jpeg,,1
261441027,Pines,pines,2025-02-05,"33.7870092,73.1084052",https://inaturalist-open-data.s3.amazonaws.com/photos/469691982/square.jpeg,,2
261440973,Rhesus Macaque,Rhesus Macaque,2025-02-05,"33.7870092,73.1084052",https://inaturalist-open-data.s3.amazonaws.com/photos/469691817/square.jpeg,,25
261440882,Red Silk Cotton Tree,Red Silk Cotton Tree,2025-02-05,"33.7850788832,73.11192597",https://inaturalist-open-data.s3.amazonaws.com/photos/469691147/square.jpeg,,3
261324530,Jumping Spiders,Jumping Spiders,2025-02-11,"33.7881632075,73.191702321",https://static.inaturalist.org/photos/469460986/square.jpeg,Id: inaturalist (pretty sure) - Metacyrba (genus),2
261323896,Aphids,Aphids,2025-02-11,"33.7973402848,73.0538196961",https://static.inaturalist.org/photos/469460912/square.jpeg,Id: inaturalist (pretty sure) - Macrosiphini,4
261323060,dicots,dicots,2025-02-11,"33.7349235127,73.114965224",https://static.inaturalist.org/photos/469461688/square.jpeg,,113
261322769,dicots,dicots,2025-02-11,"33.7386739964,73.1661720632",https://static.inaturalist.org/photos/469460799/square.jpeg,"PId: inaturalist (pretty sure) - Melilotus (genus)
Flora incognita - Melilotus indicus 95%

""Hindi: बन मेथी Ban methi, Morila, Senji methi
Sanskrit: वनमेथिका Vanamethika""(https://efloraofindia.com/efi/melilotus-indica/)

Melilotus indica (Linn.) All., Fl. Pedem. 1:308. 1785. Cooke, Fl. Bomb. Pres. (reprint ed.) 1:325. 1958.

Vern.: Ran-methi.

Melilotus parviflorus Desf.

Trifolium indica Linn.

Erect(cttp) annual herb, 15-60 cm tall, stem pubescent. Petiole 1.5-3.8 cm long, leaflets 1.2-2.5 cm long, 7-10 mm broad, oblong or lanceolate, dentate, obtuse, retuse or truncate, glabrous to subglabrous. Inflorescence a 10-16-flowered(cttp) raceme, peduncle up to 3 cm long. Bracts c. 0.5 mm long, pedicel c. 1 mm long, reflexed after flowering. Calyx c. 1.5 mm long. Corolla 2-3 mm long, yellow(cttp). Fruit 1.5-4 mm long, with prominent veins, 1-seeded.

Fl.Per.: March-August.

Type: Described from India, Herb. Linn. 930/2 (LINN).

Distribution: Pakistan, India, Orient, Europe, introduced in warm temperate regions.

Common weed of cultivation.(Flora of Pakistan) 

Uses and economic importance

edit

It is used as a source of nectar for bees, as forage, and as a soil improver. It is also used in folk medicine. It is poisonous to some mammals, and is a potential seed crop contaminant.[1]

In Pakistan, Melilotus indicus is called sinji, which is used as a vegetable. It has many medicinal uses. It has antioxidant properties [1]. It also has alpha-amylase inhibitory activities [2], because of which it may be useful for type 2 diabetes.

By 1907, it was in use at King Island for cattle fodder, explaining its Australian name.[7](Wikipedia contributors 2024ad)


“Melilotus Indica in Flora of Pakistan @ efloras.org.” n.d. http://www.efloras.org/florataxon.aspx?flora_id=5&taxon_id=242332063.

———. 2024ad. “Melilotus Indicus.” Wikipedia. November 22, 2024. https://en.m.wikipedia.org/wiki/Melilotus_indicus.
",113
261262593,Blue Tiger,Blue Tiger,2024-11-07,"33.7386229844,73.0476245247",https://static.inaturalist.org/photos/469338957/square.jpg,,8
260900150,"sunflowers, daisies, asters, and allies","sunflowers, daisies, asters, and allies",2025-02-07,"33.7954704808,73.173864223",https://static.inaturalist.org/photos/468636490/square.jpeg,"Id: inaturalist (pretty sure) - Gazania (genus)
Flora incognita - Gazania rigens 82%

Gazania rigens (syn. G. splendens), sometimes called treasure flower, is a species of flowering plant in the family Asteraceae, native to coastal areas of southern Africa. It is naturalised elsewhere and is widely cultivated as an ornamental plant.

Description

Gazania rigens is a spreading, low-growing, half-hardy perennial, growing to 50 cm (20 in) tall and wide, with blue-grey foliage(cttp) and brilliant yellow, daisy-like composite flowerheads(cttp) throughout the summer. It is a herbaceous plant that is perennial in South Africa and in the Mediterranean regions, and annual in the gardens of colder regions. It rarely exceeds 30 cm (12 in) and forms tufts, often very abundant. Its leaves all basal, numerous, narrow and more or less lanceolate, usually entire, sometimes pennatilobed. The obverse of the leaves is shiny green, the lapel grayish white.

Like all compounds, gazania flowers in flower heads that are often taken for simple flowers. The capitula are solitary at the end of peduncles just beyond the leaves(cttp). Each capitulum is formed by a central disc(cttp) of tubular flowers, surrounded by ligulate peripheral flowers(cttp), whose color is very variable. The orange-yellow flowers are however the most numerous, often with black spots at the base of the ligules(cttp). The fruit is an achene, containing several seeds.(Wikipedia)

———. 2024v. “Gazania Rigens.” Wikipedia. November 4, 2024. https://en.m.wikipedia.org/wiki/Gazania_rigens.


",10
260886999,Insects,Insects,Unknown date,"33.7808141307,73.1112206888",https://static.inaturalist.org/photos/468593321/square.jpeg,Id: inaturalist (pretty sure) - Coreinae,32
260782292,Encyrtidae,No common name,2025-02-06,"33.7488262247,73.0595623676",https://static.inaturalist.org/photos/468386554/square.jpeg,Id: inaturalist (pretty sure) - Chalcidoidea,1
260595271,Broad-nosed Weevils,Broad-nosed Weevils,2025-02-04,"33.7587223505,73.1465187896",https://static.inaturalist.org/photos/468020230/square.jpeg,Id: inaturalist (pretty sure) - Entiminae (subfamily) ,1
260592247,Chronoxenus,No common name,2025-02-04,"33.7841912078,73.1146708719",https://static.inaturalist.org/photos/468014048/square.jpeg,Id: inaturalist (pretty sure) - Brachymyrmex (genus),1
260590531,Erthesina,No common name,2025-02-04,"33.7820426353,73.1886816165",https://static.inaturalist.org/photos/468010593/square.jpeg,Id: inaturalist (pretty sure) - Erthesina (genus),1
260580950,Silent Slant-Faced Grasshopper,Silent Slant-Faced Grasshopper,2025-02-04,"33.7897988956,73.005367514",https://static.inaturalist.org/photos/467992390/square.jpeg,,1
260294942,Rufous-bellied Niltava,Rufous-bellied Niltava,2020-02-08,"33.7524930146,73.0855906382",https://inaturalist-open-data.s3.amazonaws.com/photos/467423298/square.jpeg,,2
260034792,"Grasshoppers, Crickets, and Katydids","Grasshoppers, Crickets, and Katydids",2025-01-30,"33.7563959176,73.1809520829",https://static.inaturalist.org/photos/466904192/square.jpeg,Id: inaturalist (pretty sure) - Gryllinae (subfamily),6
259934346,"Grasshoppers, Crickets, and Katydids","Grasshoppers, Crickets, and Katydids",2025-01-29,"33.7854440048,73.1800399977",https://static.inaturalist.org/photos/466704921/square.jpeg,Id: inaturalist (pretty sure) - Dianemobius (genus),6
259934221,Flies,Flies,2025-01-29,"33.7431651829,73.0411470838",https://static.inaturalist.org/photos/466704704/square.jpeg,Id: inaturalist (pretty sure) - Muscoidea,7
259933907,"Grasshoppers, Crickets, and Katydids","Grasshoppers, Crickets, and Katydids",2025-01-29,"33.7912023831,73.1527711226",https://static.inaturalist.org/photos/466704333/square.jpeg,Id: inaturalist (pretty sure) - Phaebola (genus),6
259323719,Wolf Spiders and Allies,Wolf Spiders and Allies,2025-01-23,"33.7635406093,73.1669063802",https://static.inaturalist.org/photos/465489171/square.jpeg,Id: inaturalist (pretty sure) - Pisauridae,1
259323639,Agnarid Woodlice,Agnarid Woodlice,2025-01-23,"33.7787770702,73.1297772439",https://static.inaturalist.org/photos/465488932/square.jpeg,,1
259323509,Trigonidiini,No common name,2025-01-23,"33.7407163217,73.0425161683",https://static.inaturalist.org/photos/465488667/square.jpeg,Id: inaturalist (pretty sure) - Trigonidium (genus),1
259323305,Aphids,Aphids,2025-01-23,"33.7757131866,73.1645451256",https://static.inaturalist.org/photos/465488180/square.jpeg,Id: inaturalist (pretty sure) - Aphididae,4
259224419,Wolf Spiders,Wolf Spiders,2025-01-22,"33.7743797069,73.039916211",https://static.inaturalist.org/photos/465286705/square.jpeg,Id: inaturalist (pretty sure) - Pardosinae subfamily,3
259224317,Wolf Spiders,Wolf Spiders,2025-01-22,"33.7390597975,73.1763842683",https://static.inaturalist.org/photos/465286551/square.jpeg,Id: inaturalist (pretty sure) - Pardosa genus,3
